Country,Injury Severity,Aircraft Damage,Aircraft Category,Make,Model,Amateur Built,Engines Count,Engine Type,Purpose of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Report Status,Event Date,Latitude,Longitude,Amateur Built Category,Total Passengers,Aircraft Damage Severity,Average Uninjured Rate,Average Fatality Rate,Average Serious Rate,Average Minor Rate,Month
United States,Non-Fatal,Substantial,Airplane,Aviat,A-1C-180,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-07-31,315514N,0923823W,No,1.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Piper,PA 32-300,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-07-31,411629N,0855024W,No,2.0,2,1.0,0.0,0.0,0.0,7
United States,Non-Fatal,Substantial,Airplane,Rans,S-16,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-01,412336N,1102421W,Yes,2.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Destroyed,Airplane,Larry ketterling,FEW P-51 MUSTANG,1,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-08-01,462950N,0974529W,Yes,1.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-01,294339N,0085138W,No,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Dehavilland,BEAVER DHC 2,0,1.0,Reciprocating,Business,0.0,0.0,0.0,7.0,VMC,Other,2014-08-01,591223N,1545814W,No,7.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA-46-350P,0,1.0,Reciprocating,Business,0.0,2.0,0.0,2.0,IMC,Other,2014-08-02,354648N,0805245W,No,4.0,2,0.5,0.0,0.5,0.0,8
United States,Non-Fatal,Substantial,Airplane,Steven r mcneese,AIRBORNE EDGE X,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-02,613151N,0149042W,Yes,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Hanson lonn,AVID AMPHIBIAN,1,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2014-08-02,044139N,0933414W,Yes,2.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA20 - UNDESIGNAT,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-03,451045N,1231152W,No,1.0,2,1.0,0.0,0.0,0.0,8
Brazil,Fatal,Destroyed,Airplane,Embraer,EMB 720C,0,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,Other,2014-08-03,007324S,0046232W,No,5.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Great lakes,2T 1A 2,0,,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2014-08-03,443722N,0861153W,No,2.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cote james,RANS S 6S,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-04,040532N,0765848W,Yes,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,David l thompson,CHALLENGER II,1,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Other,2014-08-05,324416N,1143912W,Yes,2.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Christen industries inc,PITTS S 2B,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-05,331317N,1172039W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Destroyed,Airplane,David fitzgerald,ZENITH,1,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2014-08-05,451237N,1152134W,Yes,2.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Raytheon aircraft company,B36TC,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-06,394928N,0088534W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 34-220T,0,2.0,Reciprocating,Personal,0.0,2.0,0.0,2.0,VMC,Other,2014-08-06,301714N,0087406W,No,4.0,2,0.5,0.0,0.5,0.0,8
France,Fatal,Destroyed,Airplane,Socata,TBM 700,0,1.0,Turbo Prop,Business,2.0,0.0,3.0,0.0,,Other,2014-08-06,048575N,0000315E,No,5.0,3,0.0,0.4,0.0,0.6,8
United States,Non-Fatal,Substantial,Airplane,Phantom aircraft co,PHANTOM X 1,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-06,415731N,0853531W,No,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Aeronca,7AC,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-08,343431N,1171110W,No,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Jabiru usa sport aircraft llc,J250 SP,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-08,351929N,1185945W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-08,432025N,1074113W,No,1.0,2,0.0,0.0,1.0,0.0,8
United States,Fatal,Destroyed,Airplane,Cessna,150,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Other,2014-08-09,033192N,0843144W,No,2.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Kitfox,SERIES 5,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-09,461312N,0116036W,Yes,1.0,2,0.0,0.0,1.0,0.0,8
United States,Fatal,Destroyed,Airplane,Barger steve m,RV-7A,1,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Other,2014-08-09,040531N,0093112W,Yes,2.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Aviat,Pitts S2B,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-09,424935N,0774252W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,180A,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Other,2014-08-10,045753N,1135255W,No,4.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Destroyed,Airplane,Piper,PA 32R-300,0,1.0,Reciprocating,Personal,0.0,0.0,3.0,0.0,VMC,Other,2014-08-10,403613N,1115929W,No,3.0,3,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Ryan,NAVION,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2014-08-10,365015N,0119526W,No,3.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Nelson,RV 3M,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-10,045368N,0123117W,Yes,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Piper,PA-24-250,0,,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Other,2014-08-10,611926N,1492924W,No,2.0,2,0.0,0.5,0.0,0.5,8
United States,Non-Fatal,Substantial,Airplane,Birchler boyd,EAGLE 540,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-10,004300N,0007000W,Yes,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Jackson jeremiah d,VANS RV6A,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-10,263528N,0080547W,Yes,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Aeronca,S11AC,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-10,046815N,0893846W,No,1.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Beech,95 B55 (T42A),0,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-10,313054N,0964259W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-161,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2014-08-10,041105N,0713440W,No,3.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 34-200T,0,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-11,294114N,0821611W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Mooney,M20F,0,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Other,2014-08-13,034392N,1114710W,No,2.0,2,0.0,0.0,0.5,0.5,8
Brazil,Fatal,Destroyed,Airplane,Cessna,560XL,0,2.0,Turbo Fan,Business,7.0,0.0,0.0,0.0,IMC,Other,2014-08-13,235735S,0461937W,No,7.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,177,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-13,004198N,0010485W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-236,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2014-08-13,045715N,1135231W,No,2.0,2,0.5,0.0,0.5,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,182A,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Other,2014-08-14,585424N,1354524W,No,3.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,T206H,0,1.0,Reciprocating,Business,0.0,3.0,0.0,0.0,VMC,Other,2014-08-14,305243N,0089653W,No,3.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,172F,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-14,362142N,0783145W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Destroyed,Airplane,Cessna,414,0,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2014-08-15,333714N,0974627W,No,2.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Eipper formance inc,MXII,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-16,404959N,1124916W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Piper,PA 32-300,0,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Other,2014-08-16,034759N,0097639W,No,2.0,2,0.0,0.5,0.0,0.5,8
United States,Non-Fatal,Substantial,Airplane,Cessna,170B,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-16,374018N,0097440W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,North american,SNJ-6,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-16,403459N,0744411W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-150,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-16,615547N,1514346W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Day william l,MINICOUPE,1,,,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-16,391919N,0762429W,Yes,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Boeing,A75N1 (PT-17),0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-16,473139N,0122182W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Cliff,STARDUSTER II SA300,1,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Other,2014-08-17,038480N,1204258W,Yes,2.0,2,0.0,0.5,0.0,0.5,8
United States,Fatal,Destroyed,Airplane,Lancair company,LC 40 550FG,0,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,Other,2014-08-17,322639N,0983529W,No,3.0,3,0.0,1.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,VMC,Other,2014-08-17,031449N,0093557W,No,2.0,2,0.0,0.5,0.0,0.5,8
United States,Non-Fatal,Substantial,Airplane,Cessna,R182,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-17,404343N,0732448W,No,2.0,2,1.0,0.0,0.0,0.0,8
Bahamas,Fatal,Destroyed,Airplane,Cessna,340A,0,2.0,Reciprocating,Business,4.0,0.0,0.0,0.0,VMC,Other,2014-08-18,263542N,0784726W,No,4.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Terry w. thayer,ZENITH STOL CH701,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-18,604552N,1515326W,Yes,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Beech,V35B,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Other,2014-08-19,381026N,1224217W,No,1.0,2,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Becker elmer l,STOL CH 750,1,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-19,039056N,0941245W,Yes,1.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Franke roland,SKY RAIDER,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-19,385524N,0084237W,No,1.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Raytheon aircraft company,G36,0,1.0,Reciprocating,Business,0.0,2.0,0.0,3.0,VMC,Other,2014-08-20,030389N,0865922W,No,5.0,2,0.6,0.0,0.4,0.0,8
United States,Non-Fatal,Substantial,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-20,425251N,0853122W,No,1.0,2,1.0,0.0,0.0,0.0,8
United Kingdom,Fatal,Substantial,Airplane,Piper,PA-38-112,0,,,Personal,1.0,0.0,0.0,0.0,,Other,2014-08-20,,,No,1.0,2,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Quicksilver,2S,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-20,443054N,0922158W,Yes,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,150G,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-21,403357N,0745846W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Thibault michael l,RV4,1,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-21,405512N,0752634W,Yes,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Herder michael,ZODIAC 601 HD,1,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-21,301456N,0985448W,Yes,1.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-161,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-22,030214N,0009028W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Destroyed,Airplane,American champion aircraft,7GCBC,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-08-23,303025N,0098318W,No,1.0,3,0.0,1.0,0.0,0.0,8
United States,Fatal,Destroyed,Airplane,Beech,S35,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-08-23,305533N,0086266W,No,1.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-23,039957N,0077939W,No,1.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,177,0,1.0,Reciprocating,Personal,0.0,2.0,2.0,0.0,VMC,Other,2014-08-23,335022N,0964832W,No,4.0,2,0.0,0.0,0.5,0.5,8
United States,Non-Fatal,Substantial,Airplane,Cessna,175,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-23,623140N,0149555W,No,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-23,003879N,0851932W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Mooney,M20K,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-23,027396N,0802459W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Rans,S17,1,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-08-24,425714N,0852038W,Yes,1.0,2,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 32R-301T,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-25,384419N,0093939W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,140,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-25,038401N,0078302W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18A 150,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-25,046541N,1181720W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Destroyed,Airplane,Cessna,172R,0,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Other,2014-08-26,413420N,0812841W,No,4.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Maule,MT 7-235,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-08-26,041330N,0844533W,No,1.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Other,2014-08-26,294614N,0954045W,No,4.0,2,0.0,0.0,1.0,0.0,8
United States,Fatal,Destroyed,Airplane,Thomas c sikes,LOEHLE 5151 MUSTANG,1,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-08-27,464012N,1225846W,Yes,1.0,3,0.0,1.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,310K,0,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Other,2014-08-27,374625N,0096490W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-150,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-08-27,555513N,1592926W,No,2.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Destroyed,Airplane,Bertagna john,JUST HIGHLANDER,1,,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2014-08-27,040178N,0754550W,Yes,2.0,3,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Navion,NAVION F,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-28,483238N,0117532W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Cessna,150L,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-29,003630N,0783647W,No,1.0,2,0.0,0.0,0.0,1.0,8
United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,0,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Other,2014-08-29,040525N,1055459W,No,2.0,2,0.0,0.0,1.0,0.0,8
United States,Non-Fatal,Substantial,Airplane,Travel air,C 4000,0,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-08-30,039949N,0122754W,No,1.0,2,0.0,0.0,0.0,1.0,8
United States,Fatal,Substantial,Airplane,Cirrus,SR22,0,,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-08-30,375547N,0752925W,No,1.0,2,0.0,1.0,0.0,0.0,8
Brazil,Fatal,Destroyed,Airplane,Cessna,177B,0,1.0,Reciprocating,Personal,3.0,0.0,1.0,0.0,UNK,Other,2014-08-30,253154S,0491059W,No,4.0,3,0.0,0.75,0.0,0.25,8
United States,Fatal,Destroyed,Airplane,Piper,PA 46 350P,0,1.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,Other,2014-08-31,040043N,0105310W,No,5.0,3,0.0,1.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Schafer rick w,FOXTROT 4,1,1.0,Reciprocating,Personal,2.0,1.0,1.0,0.0,VMC,Other,2014-08-31,032245N,0994054W,Yes,4.0,2,0.0,0.5,0.25,0.25,8
United States,Non-Fatal,Substantial,Airplane,Evektor-aerotechnik as,SPORTSTAR,0,,,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-08-31,443740N,0931341W,No,1.0,2,1.0,0.0,0.0,0.0,8
United States,Fatal,Substantial,Airplane,Cessna,180,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Other,2014-09-01,425746N,0704953W,No,2.0,2,0.0,1.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Dehavilland,DHC 2,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,Other,2014-09-01,611128N,1495814W,No,4.0,2,0.75,0.0,0.25,0.0,9
United States,Non-Fatal,Substantial,Airplane,Boring robert burton,RV6A,1,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Other,2014-09-01,321722N,1065519W,Yes,2.0,2,0.0,0.0,0.5,0.5,9
United States,Non-Fatal,Substantial,Airplane,Ohlgren brent e,RV-6A,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-01,043356N,0925031W,Yes,1.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Piper,PA 12,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-09-01,062342N,1494636W,No,2.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Destroyed,Airplane,Lorenz stephen,KITFOX   SERIES 5,1,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Other,2014-09-01,421755N,0754734W,Yes,1.0,3,0.0,0.0,0.0,1.0,9
United States,Non-Fatal,Substantial,Airplane,Piper,PA 28-140,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Other,2014-09-01,412454N,0086180W,No,1.0,2,0.0,0.0,1.0,0.0,9
United States,Fatal,Destroyed,Airplane,Cessna,177B,0,1.0,Reciprocating,Personal,1.0,2.0,1.0,0.0,VMC,Other,2014-09-02,465131N,1104044W,No,4.0,3,0.0,0.25,0.5,0.25,9
United States,Non-Fatal,Substantial,Airplane,Flight design gmbh,CTLS LSA,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-03,391327N,0121010W,No,1.0,2,1.0,0.0,0.0,0.0,9
United States,Fatal,Substantial,Airplane,Klaas development inc,LANCAIR IV P,1,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,Other,2014-09-03,035440N,0085319W,Yes,1.0,2,0.0,1.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Ross alfred k/oneill terrence,LANCAIR 235,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-09-03,040953N,0105948W,Yes,2.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Ackland jeffrey dean,SH 3R,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-09-03,323059N,0845620W,Yes,2.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Davis benny,CHRISTEN EAGLE II,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-03,042137N,0092133W,Yes,1.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Cessna,170B,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-04,611859N,0148327W,No,1.0,2,1.0,0.0,0.0,0.0,9
United States,Fatal,Substantial,Airplane,Mcmurray david c,SEAREY,1,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Other,2014-09-04,435527N,0745433W,Yes,1.0,2,0.0,1.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-135,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-04,594537N,1505921W,No,1.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Campbell,SUPER BEARHAWK,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-04,462848N,0842139W,Yes,1.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-135,0,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,2014-09-05,644919N,1473121W,No,2.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Ealand charles,LIONHEART,1,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,Other,2014-09-05,034540N,1202729W,Yes,3.0,2,0.0,0.0,1.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Gallager john c,GLASAIR,1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Other,2014-09-05,413354N,0812911W,Yes,1.0,2,1.0,0.0,0.0,0.0,9
United States,Non-Fatal,Substantial,Airplane,Bellanca,8KCAB,0,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Other,2014-09-06,040460N,1191228W,No,2.0,2,0.5,0.0,0.5,0.0,9
United States,Non-Fatal,Substantial,Airplane,Navion,NAVION,0,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,Other,2014-09-06,345656N,0811055W,No,3.0,2,0.0,0.0,1.0,0.0,9
